ID;pris;km;year;hk;kml;kmt;Groen ejerudgift;model navn;region;Koeb eller leasing;annonce;links;type
4694884;270000.0;55000.0;2018.0;150.0;18.5;8.9;1780.0;VW Touran 1,4 TSi 150 Comfortline DSG 7prs 5d;Koebenhavn;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-comfortline-dsg-7prs-5d/4694884;TSi
4672468;329900.0;89000.0;2016.0;180.0;16.4;8.3;2520.0;VW Touran 1,8 TSi 180 Highline DSG 7prs 5d;Oestjylland;Koeb;plus;www.bilbasen.dk/brugt/bil/vw/touran/18-tsi-180-highline-dsg-7prs-5d/4672468;TSi
4655826;319900.0;11000.0;2019.0;115.0;26.2;11.9;3260.0;VW Touran 1,6 TDi 115 IQ.Drive DSG 7prs 5d;Oestjylland;Koeb;plus;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-iqdrive-dsg-7prs-5d/4655826;TDi
4660060;319900.0;9000.0;2019.0;115.0;26.2;11.9;3260.0;VW Touran 1,6 TDi 115 IQ.Drive DSG 7prs 5d;Oestjylland;Koeb;plus;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-iqdrive-dsg-7prs-5d/4660060;TDi
4693972;339900.0;2000.0;2020.0;150.0;20.0;8.9;1160.0;VW Touran 1,5 TSi 150 Highline DSG 7prs 5d;Vestjylland;Koeb;plus;www.bilbasen.dk/brugt/bil/vw/touran/15-tsi-150-highline-dsg-7prs-5d/4693972;TSi
4582472;149900.0;129000.0;2013.0;140.0;20.8;9.9;3880.0;VW Touran 2,0 TDi 140 Match BMT 7prs 5d;Vestjylland;Koeb;plus;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-140-match-bmt-7prs-5d/4582472;TDi
4693808;129900.0;143000.0;2010.0;105.0;21.7;12.8;3880.0;VW Touran 1,6 TDi 105 Comfortline BMT 7prs 5d;Oestjylland;Koeb;plus;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-105-comfortline-bmt-7prs-5d/4693808;TDi
4693801;429000.0;14000.0;2020.0;150.0;20.0;8.9;1160.0;VW Touran 1,5 TSi 150 R-line DSG 7prs 5d;Nordjylland;Koeb;plus;www.bilbasen.dk/brugt/bil/vw/touran/15-tsi-150-r-line-dsg-7prs-5d/4693801;TSi
4673862;62000.0;231000.0;2005.0;140.0;14.9;10.2;8100.0;VW Touran 2,0 TDi 140 Highline DSG 5d;Koebenhavn;Koeb;plus;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-140-highline-dsg-5d/4673862;TDi
4673852;96000.0;227000.0;2011.0;105.0;21.7;12.8;3880.0;VW Touran 1,6 TDi 105 Comfortline BMT 7prs 5d;Oestjylland;Koeb;plus;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-105-comfortline-bmt-7prs-5d/4673852;TDi
4574056;209800.0;117000.0;2016.0;150.0;21.3;9.3;3880.0;VW Touran 2,0 TDi 150 Comfortline DSG 5d;Koebenhavn;Koeb;plus;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-150-comfortline-dsg-5d/4574056;TDi
4692762;54900.0;280000.0;2008.0;105.0;17.0;13.2;6380.0;VW Touran 1,9 TDi 105 Trendline 5d;Koebenhavn;Koeb;plus;www.bilbasen.dk/brugt/bil/vw/touran/19-tdi-105-trendline-5d/4692762;TDi
4692331;259895.0;65000.0;2017.0;150.0;18.5;8.9;1280.0;VW Touran 1,4 TSi 150 Comfortline DSG 7prs 5d;Koebenhavn;Koeb;plus;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-comfortline-dsg-7prs-5d/4692331;TSi
4657732;279900.0;87000.0;2016.0;150.0;18.5;8.9;1280.0;VW Touran 1,4 TSi 150 Highline DSG 7prs 5d;Vestjylland;Koeb;plus;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-highline-dsg-7prs-5d/4657732;TSi
4623512;354900.0;22000.0;2019.0;150.0;19.3;8.9;1780.0;VW Touran 1,5 TSi 150 Highline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;plus;www.bilbasen.dk/brugt/bil/vw/touran/15-tsi-150-highline-dsg-7prs-5d/4623512;TSi
4590237;149900.0;138000.0;2012.0;140.0;14.7;9.5;3140.0;VW Touran 1,4 TSi 140 Match 7prs 5d;Oestjylland;Koeb;plus;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-140-match-7prs-5d/4590237;TSi
4694348;254900.0;42000.0;2017.0;150.0;18.5;8.9;1280.0;VW Touran 1,4 TSi 150 Comfortline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-comfortline-dsg-7prs-5d/4694348;TSi
4694294;294900.0;39000.0;2019.0;115.0;26.2;11.9;3260.0;VW Touran 1,6 TDi 115 Comfort Connect DSG 7p 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-comfort-connect-dsg-7p-5d/4694294;TDi
4694154;259900.0;53000.0;2017.0;150.0;18.5;8.9;1280.0;VW Touran 1,4 TSi 150 Comfortline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-comfortline-dsg-7prs-5d/4694154;TSi
4693520;19700.0;489000.0;2004.0;140.0;15.4;10.2;7220.0;VW Touran 2,0 TDi 140 Highline DSG 7prs 5d;Nordjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-140-highline-dsg-7prs-5d/4693520;TDi
4633297;20000.0;341000.0;2007.0;140.0;15.3;10.2;7220.0;VW Touran 2,0 TDi 140 Highline DSG 7prs 5d;Nordsjaelland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-140-highline-dsg-7prs-5d/4633297;TDi
4693086;49900.0;319000.0;2008.0;140.0;16.7;10.6;7380.0;VW Touran 2,0 TDi 140 Highline 5d;Nordjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-140-highline-5d/4693086;TDi
4693033;199900.0;145000.0;2016.0;110.0;22.7;11.9;3020.0;VW Touran 1,6 TDi 110 Comfortline 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-110-comfortline-7prs-5d/4693033;TDi
4693726;264900.0;37000.0;2018.0;150.0;17.5;8.9;1880.0;VW Touran 1,4 TSi 150 Comfortline 7prs 5d;Nordjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-comfortline-7prs-5d/4693726;TSi
4692929;67900.0;214000.0;2007.0;105.0;16.1;13.2;6380.0;VW Touran 1,9 TDi 105 Trendline 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/19-tdi-105-trendline-7prs-5d/4692929;TDi
4692890;149800.0;164000.0;2014.0;105.0;21.7;12.8;3880.0;VW Touran 1,6 TDi 105 Comfortline BMT 7prs 5d;Nordjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-105-comfortline-bmt-7prs-5d/4692890;TDi
4692748;24700.0;354000.0;2005.0;105.0;16.9;13.2;6380.0;VW Touran 1,9 TDi 105 Trendline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/19-tdi-105-trendline-dsg-7prs-5d/4692748;TDi
4692594;214900.0;102000.0;2016.0;110.0;23.3;11.9;3020.0;VW Touran 1,6 TDi 110 Comfortline DSG 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-110-comfortline-dsg-7prs-5d/4692594;TDi
4678555;174500.0;78000.0;2015.0;105.0;21.7;12.8;3880.0;VW Touran 1,6 TDi 105 Comfortline BMT 7prs 5d;Fyn;Koeb;plus;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-105-comfortline-bmt-7prs-5d/4678555;TDi
4491651;261261.0;118000.0;2016.0;115.0;23.3;11.9;3520.0;VW Touran 1,6 TDi 115 Comfortline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;plus;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-comfortline-dsg-7prs-5d/4491651;TDi
4537603;259900.0;112000.0;2016.0;115.0;23.3;11.9;3020.0;VW Touran 1,6 TDi 115 Comfortline DSG 7prs 5d;Fyn;Koeb;plus;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-comfortline-dsg-7prs-5d/4537603;TDi
4522747;284900.0;187000.0;2016.0;190.0;21.3;8.2;3880.0;VW Touran 2,0 TDi 190 Highline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;plus;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-190-highline-dsg-7prs-5d/4522747;TDi
4608155;359900.0;8000.0;2019.0;150.0;19.3;8.9;1780.0;VW Touran 1,5 TSi 150 Highline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;plus;www.bilbasen.dk/brugt/bil/vw/touran/15-tsi-150-highline-dsg-7prs-5d/4608155;TSi
4348841;264900.0;47000.0;2016.0;150.0;18.5;8.9;1280.0;VW Touran 1,4 TSi 150 Comfortline DSG 7prs 5d;Oestjylland;Koeb;plus;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-comfortline-dsg-7prs-5d/4348841;TSi
4692115;178000.0;124000.0;2016.0;110.0;22.7;11.9;3020.0;VW Touran 1,6 TDi 110 Comfortline 7prs 5d;Oestjylland;Koeb;plus;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-110-comfortline-7prs-5d/4692115;TDi
4608152;359900.0;12000.0;2019.0;150.0;19.3;8.9;1780.0;VW Touran 1,5 TSi 150 Comfortline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;plus;www.bilbasen.dk/brugt/bil/vw/touran/15-tsi-150-comfortline-dsg-7prs-5d/4608152;TSi
4656104;274900.0;90000.0;2016.0;150.0;18.5;8.9;1280.0;VW Touran 1,4 TSi 150 Highline DSG 7prs 5d;Oestjylland;Koeb;plus;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-highline-dsg-7prs-5d/4656104;TSi
4671229;354900.0;9000.0;2020.0;150.0;22.4;9.3;4380.0;VW Touran 2,0 TDi 150 IQ.Drive DSG 7prs 5d;Vestjylland;Koeb;plus;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-150-iqdrive-dsg-7prs-5d/4671229;TDi
4589526;319500.0;34000.0;2018.0;150.0;18.5;8.9;1780.0;VW Touran 1,4 TSi 150 Comfortline DSG 7prs 5d;Oestjylland;Koeb;plus;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-comfortline-dsg-7prs-5d/4589526;TSi
4573034;279895.0;21000.0;2019.0;115.0;26.2;11.9;3260.0;VW Touran 1,6 TDi 115 Comfort Connect DSG 7p 5d;Koebenhavn;Koeb;plus;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-comfort-connect-dsg-7p-5d/4573034;TDi
4639962;329900.0;77000.0;2016.0;190.0;21.3;8.2;3880.0;VW Touran 2,0 TDi 190 Highline DSG 7prs 5d;Fyn;Koeb;plus;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-190-highline-dsg-7prs-5d/4639962;TDi
4653709;319880.0;19000.0;2019.0;150.0;19.3;8.9;1780.0;VW Touran 1,5 TSi 150 Comfortline DSG 7prs 5d;Oestjylland;Koeb;plus;www.bilbasen.dk/brugt/bil/vw/touran/15-tsi-150-comfortline-dsg-7prs-5d/4653709;TSi
4561738;339800.0;29000.0;2018.0;150.0;18.5;8.9;1780.0;VW Touran 1,4 TSi 150 Highline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;plus;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-highline-dsg-7prs-5d/4561738;TSi
4606162;259800.0;92000.0;2016.0;150.0;21.3;9.3;3880.0;VW Touran 2,0 TDi 150 Highline DSG 5d;Oestjylland;Koeb;plus;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-150-highline-dsg-5d/4606162;TDi
4664908;55000.0;233000.0;2007.0;140.0;16.7;10.6;6380.0;VW Touran 2,0 TDi 140 Trendline 7prs 5d;Syd- og Vestsjaelland;Koeb;plus;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-140-trendline-7prs-5d/4664908;TDi
4672184;419000.0;29000.0;2018.0;180.0;16.4;8.3;3020.0;VW Touran 1,8 TSi 180 R-line DSG 7prs 5d;Syd- og Soenderjylland;Koeb;plus;www.bilbasen.dk/brugt/bil/vw/touran/18-tsi-180-r-line-dsg-7prs-5d/4672184;TSi
4691624;49000.0;306000.0;2008.0;170.0;15.2;9.0;8220.0;VW Touran 2,0 TDi 170 Highline 7prs 5d;Syd- og Vestsjaelland;Koeb;plus;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-170-highline-7prs-5d/4691624;TDi
4691464;179800.0;110000.0;2016.0;150.0;22.7;9.3;3020.0;VW Touran 2,0 TDi 150 Comfortline 7prs 5d;Oestjylland;Koeb;plus;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-150-comfortline-7prs-5d/4691464;TDi
4691342;309900.0;20000.0;2019.0;115.0;26.2;11.9;3260.0;VW Touran 1,6 TDi 115 IQ.Drive DSG 7prs 5d;Nordjylland;Koeb;plus;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-iqdrive-dsg-7prs-5d/4691342;TDi
4690952;319900.0;27000.0;2018.0;150.0;18.5;8.9;1780.0;VW Touran 1,4 TSi 150 Comfortline DSG 7prs 5d;Oestjylland;Koeb;plus;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-comfortline-dsg-7prs-5d/4690952;TSi
4639867;324900.0;6000.0;2019.0;150.0;19.3;8.9;1780.0;VW Touran 1,5 TSi 150 Comfortline DSG 7prs 5d;Oestjylland;Koeb;exclusive;www.bilbasen.dk/brugt/bil/vw/touran/15-tsi-150-comfortline-dsg-7prs-5d/4639867;TSi
4690922;344900.0;6000.0;2020.0;150.0;22.4;9.3;4380.0;VW Touran 2,0 TDi 150 IQ.Drive DSG 7prs 5d;Oestjylland;Koeb;exclusive;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-150-iqdrive-dsg-7prs-5d/4690922;TDi
4692086;159700.0;185000.0;2014.0;140.0;19.2;9.9;4680.0;VW Touran 2,0 TDi 140 Highline DSG BMT 7prs 5d;Nordjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-140-highline-dsg-bmt-7prs-5d/4692086;TDi
4692035;284900.0;44000.0;2018.0;150.0;18.5;8.9;1780.0;VW Touran 1,4 TSi 150 Comfortline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-comfortline-dsg-7prs-5d/4692035;TSi
4692024;274900.0;37000.0;2017.0;150.0;18.5;8.9;1280.0;VW Touran 1,4 TSi 150 Comfortline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-comfortline-dsg-7prs-5d/4692024;TSi
4691903;55000.0;267000.0;2007.0;140.0;16.4;10.6;7380.0;VW Touran 2,0 TDi 140 Highline 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-140-highline-5d/4691903;TDi
4664553;59000.0;169000.0;2007.0;140.0;13.3;9.7;3740.0;VW Touran 1,4 TSi 140 Conceptline DSG 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-140-conceptline-dsg-5d/4664553;TSi
4691370;275000.0;89000.0;2016.0;150.0;18.5;8.9;1280.0;VW Touran 1,4 TSi 150 Highline DSG 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-highline-dsg-7prs-5d/4691370;TSi
4691254;56900.0;182000.0;2008.0;105.0;17.0;13.2;6380.0;VW Touran 1,9 TDi 105 Trendline 7prs 5d;Syd- og Vestsjaelland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/19-tdi-105-trendline-7prs-5d/4691254;TDi
4691147;219900.0;72000.0;2017.0;115.0;21.7;11.4;3880.0;VW Touran 1,6 TDi 115 Comfortline 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-comfortline-7prs-5d/4691147;TDi
4690677;299800.0;82000.0;2018.0;150.0;18.5;8.9;1780.0;VW Touran 1,4 TSi 150 Highline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;plus;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-highline-dsg-7prs-5d/4690677;TSi
4690646;234900.0;95000.0;2017.0;150.0;17.5;8.9;1880.0;VW Touran 1,4 TSi 150 Comfortline 7prs 5d;Syd- og Soenderjylland;Koeb;plus;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-comfortline-7prs-5d/4690646;TSi
4695335;279900.0;41000.0;2018.0;115.0;22.7;11.4;3520.0;VW Touran 1,6 TDi 115 Comfortline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;plus;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-comfortline-dsg-7prs-5d/4695335;TDi
4687784;266900.0;49000.0;2019.0;115.0;26.2;11.9;3260.0;VW Touran 1,6 TDi 115 Comfort Connect DSG 7p 5d;Vestjylland;Koeb;plus;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-comfort-connect-dsg-7p-5d/4687784;TDi
4687410;309800.0;12000.0;2019.0;115.0;26.2;11.9;3260.0;VW Touran 1,6 TDi 115 IQ.Drive DSG 7prs 5d;Oestjylland;Koeb;plus;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-iqdrive-dsg-7prs-5d/4687410;TDi
4690015;269995.0;40000.0;2017.0;150.0;18.5;8.9;1280.0;VW Touran 1,4 TSi 150 Comfortline DSG 7prs 5d;Koebenhavn;Koeb;exclusive;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-comfortline-dsg-7prs-5d/4690015;TSi
4690616;174900.0;221000.0;2014.0;177.0;17.5;8.8;5540.0;VW Touran 2,0 TDi 177 Highline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-177-highline-dsg-7prs-5d/4690616;TDi
4690437;119900.0;169000.0;2011.0;105.0;21.7;12.8;3880.0;VW Touran 1,6 TDi 105 Comfortline BMT 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-105-comfortline-bmt-7prs-5d/4690437;TDi
4690344;109700.0;181000.0;2013.0;105.0;21.7;12.8;3880.0;VW Touran 1,6 TDi 105 Match BMT 7prs 5d;Nordjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-105-match-bmt-7prs-5d/4690344;TDi
4690149;189900.0;88000.0;2013.0;105.0;21.7;12.8;3880.0;VW Touran 1,6 TDi 105 Match DSG BMT 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-105-match-dsg-bmt-7prs-5d/4690149;TDi
4690045;70000.0;369000.0;2010.0;170.0;14.5;9.0;8100.0;VW Touran 2,0 TDi 170 Comfortline DSG 7prs 5d;Nordjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-170-comfortline-dsg-7prs-5d/4690045;TDi
4689604;164800.0;220000.0;2013.0;140.0;19.2;9.9;4680.0;VW Touran 2,0 TDi 140 Highline DSG BMT 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-140-highline-dsg-bmt-5d/4689604;TDi
4689371;149800.0;140000.0;2011.0;140.0;14.7;9.5;3140.0;VW Touran 1,4 TSi 140 Highline 7prs 5d;Koebenhavn;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-140-highline-7prs-5d/4689371;TSi
4689213;339900.0;46000.0;2018.0;150.0;21.3;9.3;4380.0;VW Touran 2,0 TDi 150 Highline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-150-highline-dsg-7prs-5d/4689213;TDi
4642936;249900.0;91000.0;2016.0;150.0;18.5;8.9;1280.0;VW Touran 1,4 TSi 150 Comfortline DSG 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-comfortline-dsg-7prs-5d/4642936;TSi
4694063;79700.0;288000.0;2011.0;105.0;21.7;12.8;3880.0;VW Touran 1,6 TDi 105 Comfortline BMT 7prs 5d;Nordjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-105-comfortline-bmt-7prs-5d/4694063;TDi
4688965;254900.0;136000.0;2017.0;150.0;21.3;9.3;3880.0;VW Touran 2,0 TDi 150 Highline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-150-highline-dsg-7prs-5d/4688965;TDi
4688901;126900.0;182000.0;2011.0;140.0;20.8;9.9;3880.0;VW Touran 2,0 TDi 140 Highline BMT 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-140-highline-bmt-7prs-5d/4688901;TDi
4688791;249900.0;97000.0;2017.0;150.0;18.5;8.9;1280.0;VW Touran 1,4 TSi 150 Comfortline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-comfortline-dsg-7prs-5d/4688791;TSi
4688658;74500.0;146000.0;2007.0;105.0;10.9;13.2;13180.0;VW Touran 1,9 TDi 105 Trendline 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/19-tdi-105-trendline-5d/4688658;TDi
4688597;234900.0;75000.0;2017.0;115.0;21.7;11.4;3880.0;VW Touran 1,6 TDi 115 Comfortline 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-comfortline-7prs-5d/4688597;TDi
4688172;26900.0;285000.0;2006.0;100.0;16.8;13.5;7380.0;VW Touran 1,9 TDi 100 Trendline 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/19-tdi-100-trendline-5d/4688172;TDi
4687999;249900.0;79000.0;2017.0;115.0;21.7;11.4;3880.0;VW Touran 1,6 TDi 115 Comfortline 7prs 5d;Oestjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-comfortline-7prs-5d/4687999;TDi
4687586;279900.0;108000.0;2017.0;150.0;21.3;9.3;3880.0;VW Touran 2,0 TDi 150 Highline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-150-highline-dsg-7prs-5d/4687586;TDi
4687588;379900.0;23000.0;2018.0;150.0;21.3;9.3;4380.0;VW Touran 2,0 TDi 150 Highline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/20-tdi-150-highline-dsg-7prs-5d/4687588;TDi
4687549;239800.0;89000.0;2017.0;150.0;17.5;8.9;1880.0;VW Touran 1,4 TSi 150 Comfortline 7prs 5d;Nordjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-comfortline-7prs-5d/4687549;TSi
4687556;289900.0;54000.0;2017.0;150.0;18.5;8.9;1280.0;VW Touran 1,4 TSi 150 Highline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-highline-dsg-7prs-5d/4687556;TSi
4687511;199900.0;79000.0;2016.0;110.0;18.2;11.3;1280.0;VW Touran 1,2 TSi 110 Trendline 7prs 5d;Nordjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/12-tsi-110-trendline-7prs-5d/4687511;TSi
4687374;319800.0;3000.0;2019.0;115.0;26.2;11.9;3260.0;VW Touran 1,6 TDi 115 IQ.Drive DSG 7prs 5d;Oestjylland;Koeb;plus;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-iqdrive-dsg-7prs-5d/4687374;TDi
4687332;204800.0;124000.0;2017.0;115.0;23.3;11.9;3020.0;VW Touran 1,6 TDi 115 Comfortline DSG 7prs 5d;Oestjylland;Koeb;plus;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-comfortline-dsg-7prs-5d/4687332;TDi
4687274;234800.0;67000.0;2017.0;115.0;21.7;11.4;3880.0;VW Touran 1,6 TDi 115 Comfortline 7prs 5d;Oestjylland;Koeb;plus;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-comfortline-7prs-5d/4687274;TDi
4686860;214800.0;102000.0;2017.0;115.0;21.7;11.4;3880.0;VW Touran 1,6 TDi 115 Comfortline 7prs 5d;Oestjylland;Koeb;plus;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-comfortline-7prs-5d/4686860;TDi
4685771;222800.0;80000.0;2017.0;115.0;21.7;11.4;3880.0;VW Touran 1,6 TDi 115 Comfortline 7prs 5d;Oestjylland;Koeb;plus;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-comfortline-7prs-5d/4685771;TDi
4684750;249800.0;98000.0;2016.0;110.0;23.3;11.9;3020.0;VW Touran 1,6 TDi 110 Comfortline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;plus;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-110-comfortline-dsg-7prs-5d/4684750;TDi
4684707;319900.0;10000.0;2019.0;150.0;19.3;8.9;1780.0;VW Touran 1,5 TSi 150 Comfortline DSG 7prs 5d;Oestjylland;Koeb;plus;www.bilbasen.dk/brugt/bil/vw/touran/15-tsi-150-comfortline-dsg-7prs-5d/4684707;TSi
4684694;284900.0;13000.0;2019.0;115.0;26.2;11.9;3260.0;VW Touran 1,6 TDi 115 Comfortline DSG 7prs 5d;Oestjylland;Koeb;plus;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-comfortline-dsg-7prs-5d/4684694;TDi
4686160;298900.0;32000.0;2018.0;150.0;18.5;8.9;1780.0;VW Touran 1,4 TSi 150 Comfortline DSG 7prs 5d;Fyn;Koeb;plus;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-comfortline-dsg-7prs-5d/4686160;TSi
4686207;199800.0;67000.0;2017.0;110.0;18.2;11.3;1280.0;VW Touran 1,2 TSi 110 Trendline 7prs 5d;Fyn;Koeb;plus;www.bilbasen.dk/brugt/bil/vw/touran/12-tsi-110-trendline-7prs-5d/4686207;TSi
4686165;184900.0;141000.0;2017.0;115.0;21.7;11.4;3880.0;VW Touran 1,6 TDi 115 Comfortline 7prs 5d;Fyn;Koeb;plus;www.bilbasen.dk/brugt/bil/vw/touran/16-tdi-115-comfortline-7prs-5d/4686165;TDi
4687389;349900.0;9000.0;2019.0;150.0;19.3;8.9;1780.0;VW Touran 1,5 TSi 150 Highline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/15-tsi-150-highline-dsg-7prs-5d/4687389;TSi
4687314;274900.0;79000.0;2018.0;150.0;18.5;8.9;1780.0;VW Touran 1,4 TSi 150 Comfortline DSG 7prs 5d;Syd- og Soenderjylland;Koeb;discount;www.bilbasen.dk/brugt/bil/vw/touran/14-tsi-150-comfortline-dsg-7prs-5d/4687314;TSi
